seed,EIR,SeasonID,SeasonID_label,Duration_yr,developmentDuration,femaleEggsLaidByOviposit,developmentSurvival,LARVcov,red_simulated.EIR,red_PR,red_Nv0,red_Nv,red_simulated.EIR_cum,red_PR_cum,red_Nv0_cum,red_Nv_cum,Seasonality_grp,EIRlabel
1,10,0,No seasonality,1,11,99,60,80,14.5739112383042,12.1878579610538,-1.11460183035105,-1.15764851529346,14.5739112383042,12.1878579610538,-1.11460183035105,-1.15764851529346,Dry season,EIR 10
1,10,0,No seasonality,1,11,99,60,100,32.0304274974421,22.8178694158076,1.90629695396804,1.86949819359215,32.0304274974421,22.8178694158076,1.90629695396804,1.86949819359215,Dry season,EIR 10
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,4.58356130535308,3.20251758607923,0.608210304021918,0.60125401872146,4.58356130535308,3.20251758607923,0.608210304021918,0.60125401872146,Dry season,EIR 10
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,6.44910782046984,3.05442428730099,1.12617004680187,1.12168955043606,6.44910782046984,3.05442428730099,1.12617004680187,1.12168955043606,Dry season,EIR 10
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,5.02920983427169,1.94372454646428,0.914515239146141,0.911206238121446,5.02920983427169,1.94372454646428,0.914515239146141,0.911206238121446,Dry season,EIR 10
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,8.93150249739671,4.70196223620881,2.08527548419009,2.07019662871453,8.93150249739671,4.70196223620881,2.08527548419009,2.07019662871453,Dry season,EIR 10
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,8.69499991175277,6.47908182154758,0.284069289600854,0.27709195545213,8.69499991175277,6.47908182154758,0.284069289600854,0.27709195545213,Dry season,EIR 10
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,20,0.0141732562465652,0.823120541430391,-0.399380902744882,-0.413950185221916,0.0141732562465652,0.823120541430391,-0.399380902744882,-0.413950185221916,Dry season,EIR 10
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,40,1.67569227498479,1.02432778489115,-0.376512208218834,-0.365325433943918,1.67569227498479,1.02432778489115,-0.376512208218834,-0.365325433943918,Dry season,EIR 10
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-1.3709672656836,-1.28040973111396,-1.1579645598408,-1.16635423131306,-1.3709672656836,-1.28040973111396,-1.1579645598408,-1.16635423131306,Dry season,EIR 10
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,80,1.63789692499394,2.28644594841777,-2.08901102372154,-2.11453688123404,1.63789692499394,2.28644594841777,-2.08901102372154,-2.11453688123404,Dry season,EIR 10
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,100,5.04922253783963,2.92665081397476,-0.00404308411511008,0.0371083628174158,5.04922253783963,2.92665081397476,-0.00404308411511008,0.0371083628174158,Dry season,EIR 10
1,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10
1,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,20,-1.95065441120542,0.509461426491999,-2.41640218604809,-2.42001461591849,-1.95065441120542,0.509461426491999,-2.41640218604809,-2.42001461591849,Dry season,EIR 10
1,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,40,2.97688351656067,2.14701601164484,-0.0109692422447461,-0.00712411120967544,2.97688351656067,2.14701601164484,-0.0109692422447461,-0.00712411120967544,Dry season,EIR 10
1,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,60,1.44982652398534,2.12882096069868,-0.860110472457443,-0.809161147395566,1.44982652398534,2.12882096069868,-0.860110472457443,-0.809161147395566,Dry season,EIR 10
1,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,80,0.70385040692266,3.3296943231441,-4.38343108146977,-4.36236906573027,0.70385040692266,3.3296943231441,-4.38343108146977,-4.36236906573027,Dry season,EIR 10
1,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,100,9.09856831093456,6.22270742358079,2.00956517923743,2.00038148466478,9.09856831093456,6.22270742358079,2.00956517923743,2.00038148466478,Dry season,EIR 10
1,90,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
1,90,0,No seasonality,1,11,99,60,20,0.548965628921907,0.71222329162655,-1.66186131526419,-1.65245202558635,0.548965628921907,0.71222329162655,-1.66186131526419,-1.65245202558635,Dry season,EIR 90
1,90,0,No seasonality,1,11,99,60,40,-2.03392575199385,1.59769008662175,-4.14279923828169,-4.13904251066098,-2.03392575199385,1.59769008662175,-4.14279923828169,-4.13904251066098,Dry season,EIR 90
1,90,0,No seasonality,1,11,99,60,60,1.62179668839318,2.82964388835417,-3.84224171554869,-3.82254464285714,1.62179668839318,2.82964388835417,-3.84224171554869,-3.82254464285714,Dry season,EIR 90
1,90,0,No seasonality,1,11,99,60,80,2.99663981215335,1.3089509143407,-1.55670442117821,-1.5570862206823,2.99663981215335,1.3089509143407,-1.55670442117821,-1.5570862206823,Dry season,EIR 90
1,90,0,No seasonality,1,11,99,60,100,6.76328893567061,1.98267564966313,-2.00027531986815,-2.01517523987207,6.76328893567061,1.98267564966313,-2.00027531986815,-2.01517523987207,Dry season,EIR 90
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,0.855658927794264,0.0728199526670227,1.9550262436592,1.97077269682762,0.855658927794264,0.0728199526670227,1.9550262436592,1.97077269682762,Dry season,EIR 90
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,-0.706161044430301,0.527944656835976,0.777771074416546,0.76721670827498,-0.706161044430301,0.527944656835976,0.777771074416546,0.76721670827498,Dry season,EIR 90
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,1.50121272221216,-0.76460950300382,3.09168078448892,3.08384582597577,1.50121272221216,-0.76460950300382,3.09168078448892,3.08384582597577,Dry season,EIR 90
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,1.55870302793821,2.22100855634444,2.15264857954869,2.16160263045729,1.55870302793821,2.22100855634444,2.15264857954869,2.16160263045729,Dry season,EIR 90
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,-1.2150310597726,-1.0376843255052,1.63853700771738,1.63599829507397,-1.2150310597726,-1.0376843255052,1.63853700771738,1.63599829507397,Dry season,EIR 90
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,20,5.54503640939466,0.557253280603989,1.99207057015956,1.93643066790752,5.54503640939466,0.557253280603989,1.99207057015956,1.93643066790752,Dry season,EIR 90
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,40,2.71078396566551,0.179759122775481,0.961597894904158,0.914525019686455,2.71078396566551,0.179759122775481,0.961597894904158,0.914525019686455,Dry season,EIR 90
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,60,2.22756068889889,1.65378392953442,2.10474264673419,2.05544419786671,2.22756068889889,1.65378392953442,2.10474264673419,2.05544419786671,Dry season,EIR 90
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,80,5.20934415753473,0.0898795613877505,4.0846276788316,4.04019614861479,5.20934415753473,0.0898795613877505,4.0846276788316,4.04019614861479,Dry season,EIR 90
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,100,4.5726728361459,-0.179759122775481,4.04312620861994,4.01066647576778,4.5726728361459,-0.179759122775481,4.04312620861994,4.01066647576778,Dry season,EIR 90
1,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
1,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,20,-1.01321661813106,-0.396110911055092,-1.42817169192111,-1.44375305879886,-1.01321661813106,-0.396110911055092,-1.42817169192111,-1.44375305879886,Dry season,EIR 90
1,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,40,2.88370409939173,2.05257472092185,-0.0626342327584596,-0.0935118506607069,2.88370409939173,2.05257472092185,-0.0626342327584596,-0.0935118506607069,Dry season,EIR 90
1,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,60,2.01781744869298,2.03456967951026,-0.886144677665344,-0.926553869817525,2.01781744869298,2.03456967951026,-0.886144677665344,-0.926553869817525,Dry season,EIR 90
1,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,80,2.81822411386625,1.89052934821749,1.25342588869267,1.22159686778996,2.81822411386625,1.89052934821749,1.25342588869267,1.22159686778996,Dry season,EIR 90
1,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,100,-0.206778901659404,1.72848397551315,-0.898375030807531,-0.93022442844159,-0.206778901659404,1.72848397551315,-0.898375030807531,-0.93022442844159,Dry season,EIR 90
2,3,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
2,3,0,No seasonality,1,11,99,60,20,10.0575006115823,9.11895783339047,1.25904820576004,1.28221253284141,10.0575006115823,9.11895783339047,1.25904820576004,1.28221253284141,Dry season,EIR 3
2,3,0,No seasonality,1,11,99,60,40,13.9550017931831,11.6215289681179,1.89627290928692,1.89152551847505,13.9550017931831,11.6215289681179,1.89627290928692,1.89152551847505,Dry season,EIR 3
2,3,0,No seasonality,1,11,99,60,60,19.8019660886521,16.4209804593761,1.08706812464704,1.10403040974901,19.8019660886521,16.4209804593761,1.08706812464704,1.10403040974901,Dry season,EIR 3
2,3,0,No seasonality,1,11,99,60,80,30.1007745125748,27.768255056565,0.673802556599415,0.689669629381189,30.1007745125748,27.768255056565,0.673802556599415,0.689669629381189,Dry season,EIR 3
2,3,0,No seasonality,1,11,99,60,100,59.2137545453034,54.9880013712719,0.895194825196368,0.916764492146017,59.2137545453034,54.9880013712719,0.895194825196368,0.916764492146017,Dry season,EIR 3
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,2.65176162889866,3.24292452830189,0.131386049669198,0.148991250587111,2.65176162889866,3.24292452830189,0.131386049669198,0.148991250587111,Dry season,EIR 3
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,-6.32000555938115,-3.83254716981132,-1.73845104918638,-1.68893161039444,-6.32000555938115,-3.83254716981132,-1.73845104918638,-1.68893161039444,Dry season,EIR 3
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,7.6555205286466,8.87382075471698,-1.76156797106582,-1.71471015521742,7.6555205286466,8.87382075471698,-1.76156797106582,-1.71471015521742,Dry season,EIR 3
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,6.74264487557725,7.04599056603773,-1.9198749930503,-1.8809599231013,6.74264487557725,7.04599056603773,-1.9198749930503,-1.8809599231013,Dry season,EIR 3
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,21.4904827185374,17.9834905660377,4.22074026821481,4.25302297130497,21.4904827185374,17.9834905660377,4.22074026821481,4.25302297130497,Dry season,EIR 3
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,20,1.50491346122806,-0.236486486486498,0.792907572399417,0.783615157228587,1.50491346122806,-0.236486486486498,0.792907572399417,0.783615157228587,Dry season,EIR 3
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,40,17.6555547572114,17.1621621621622,-0.44474452876161,-0.457381446610087,17.6555547572114,17.1621621621622,-0.44474452876161,-0.457381446610087,Dry season,EIR 3
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,60,1.12545700864607,-1.48648648648649,1.09351377533797,1.06985029530545,1.12545700864607,-1.48648648648649,1.09351377533797,1.06985029530545,Dry season,EIR 3
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,80,-6.22385639801693,-8.31081081081081,1.3427468478915,1.33645788105704,-6.22385639801693,-8.31081081081081,1.3427468478915,1.33645788105704,Dry season,EIR 3
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,100,7.54456062087572,5.06756756756755,1.39265217455123,1.36352011229338,7.54456062087572,5.06756756756755,1.39265217455123,1.36352011229338,Dry season,EIR 3
2,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
2,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,20,9.08370216256007,9.17347865576748,3.09088597806109,3.11247412098765,9.08370216256007,9.17347865576748,3.09088597806109,3.11247412098765,Dry season,EIR 3
2,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,40,23.347027050724,20.7387223735998,4.18915554802248,4.17410675264284,23.347027050724,20.7387223735998,4.18915554802248,4.17410675264284,Dry season,EIR 3
2,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,60,9.4983496300139,7.62942779291553,3.35492619056446,3.37744523888607,9.4983496300139,7.62942779291553,3.35492619056446,3.37744523888607,Dry season,EIR 3
2,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,80,7.60521907816745,7.99273387829246,-0.185384301657336,-0.182557857854607,7.60521907816745,7.99273387829246,-0.185384301657336,-0.182557857854607,Dry season,EIR 3
2,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,100,7.00407158240067,7.59915228580077,-0.64116484901773,-0.650315542891103,7.00407158240067,7.59915228580077,-0.64116484901773,-0.650315542891103,Dry season,EIR 3
2,10,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10
2,10,0,No seasonality,1,11,99,60,20,2.59830332763883,3.58447488584475,-0.0992239271412967,-0.0762862545229945,2.59830332763883,3.58447488584475,-0.0992239271412967,-0.0762862545229945,Dry season,EIR 10
2,10,0,No seasonality,1,11,99,60,40,5.36306160293196,3.76712328767124,0.667308169345804,0.675890278400317,5.36306160293196,3.76712328767124,0.667308169345804,0.675890278400317,Dry season,EIR 10
2,10,0,No seasonality,1,11,99,60,60,11.386102472002,7.46575342465754,-0.0198993040695445,-0.0207783572630748,11.386102472002,7.46575342465754,-0.0198993040695445,-0.0207783572630748,Dry season,EIR 10
2,10,0,No seasonality,1,11,99,60,80,18.5020514842233,11.2100456621005,1.50962117722101,1.50257206379551,18.5020514842233,11.2100456621005,1.50962117722101,1.50257206379551,Dry season,EIR 10
2,10,0,No seasonality,1,11,99,60,100,28.0150247492225,21.986301369863,-2.65233189858443,-2.62282235395041,28.0150247492225,21.986301369863,-2.65233189858443,-2.62282235395041,Dry season,EIR 10
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,-2.43077116912804,0.522973477773632,-0.98922861305032,-1.00740979959453,-2.43077116912804,0.522973477773632,-0.98922861305032,-1.00740979959453,Dry season,EIR 10
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,-1.96999559023373,0.280164363093004,-0.307204903749268,-0.310386278414701,-1.96999559023373,0.280164363093004,-0.307204903749268,-0.310386278414701,Dry season,EIR 10
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,4.45926365902606,1.73701905117669,1.9812194281281,1.94036277517627,4.45926365902606,1.73701905117669,1.9812194281281,1.94036277517627,Dry season,EIR 10
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,7.3274116471827,4.55734030631303,2.02529456482708,1.9852162836177,7.3274116471827,4.55734030631303,2.02529456482708,1.9852162836177,Dry season,EIR 10
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,5.23142273459507,4.10907732536422,-2.1996735797778,-2.19154242244829,5.23142273459507,4.10907732536422,-2.1996735797778,-2.19154242244829,Dry season,EIR 10
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,20,-4.17513472606209,-2.53998118532457,-2.62787602205742,-2.6424108547541,-4.17513472606209,-2.53998118532457,-2.62787602205742,-2.6424108547541,Dry season,EIR 10
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,40,-1.91545977748077,-1.4299153339605,0.571211256892956,0.545177840993008,-1.91545977748077,-1.4299153339605,0.571211256892956,0.545177840993008,Dry season,EIR 10
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-3.6816986164259,-2.23894637817498,-1.82125879444762,-1.8500086689056,-3.6816986164259,-2.23894637817498,-1.82125879444762,-1.8500086689056,Dry season,EIR 10
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,80,-2.80010497342097,-1.97554092191911,-1.79717310008239,-1.82881801077513,-2.80010497342097,-1.97554092191911,-1.79717310008239,-1.82881801077513,Dry season,EIR 10
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,100,-0.906921532367814,-1.46754468485419,-0.879761678392582,-0.909914017299287,-0.906921532367814,-1.46754468485419,-0.879761678392582,-0.909914017299287,Dry season,EIR 10
2,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10
2,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,20,-2.30789934060019,-0.484712900820292,0.163419202548401,0.136164012713231,-2.30789934060019,-0.484712900820292,0.163419202548401,0.136164012713231,Dry season,EIR 10
2,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,40,-4.60050647777736,-2.23713646532439,-0.450286318729598,-0.480423406881056,-4.60050647777736,-2.23713646532439,-0.450286318729598,-0.480423406881056,Dry season,EIR 10
2,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,60,-3.86892746602073,-1.90156599552572,-0.00621504797163839,-0.0110310086248703,-3.86892746602073,-1.90156599552572,-0.00621504797163839,-0.0110310086248703,Dry season,EIR 10
2,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,80,1.86381375319608,0.521998508575694,2.87927330246931,2.86852186782554,1.86381375319608,0.521998508575694,2.87927330246931,2.86852186782554,Dry season,EIR 10
2,10,2-2,"High seasonality,
two transmission seasons",1,11,99,60,100,1.5451242338606,2.72184936614466,-2.73998310969316,-2.72488894302255,1.5451242338606,2.72184936614466,-2.73998310969316,-2.72488894302255,Dry season,EIR 10
2,90,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
2,90,0,No seasonality,1,11,99,60,20,0.71404716846106,-1.19467293380337,0.418688135542304,0.410659140642575,0.71404716846106,-1.19467293380337,0.418688135542304,0.410659140642575,Dry season,EIR 90
2,90,0,No seasonality,1,11,99,60,40,3.4684562904534,-0.450450450450444,1.28084774021058,1.24343006728429,3.4684562904534,-0.450450450450444,1.28084774021058,1.24343006728429,Dry season,EIR 90
2,90,0,No seasonality,1,11,99,60,60,1.14183934733862,-0.215432824128474,-1.92521441338601,-1.9436775262286,1.14183934733862,-0.215432824128474,-1.92521441338601,-1.9436775262286,Dry season,EIR 90
2,90,0,No seasonality,1,11,99,60,80,2.92218635199822,-1.37093615354483,0.822356068912688,0.818864142994458,2.92218635199822,-1.37093615354483,0.822356068912688,0.818864142994458,Dry season,EIR 90
2,90,0,No seasonality,1,11,99,60,100,11.0462619869277,-0.117508813160974,4.40279676164441,4.40845041618095,11.0462619869277,-0.117508813160974,4.40279676164441,4.40845041618095,Dry season,EIR 90
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,7.30508289498792,1.96150320806598,5.84231765343613,5.85530933698538,7.30508289498792,1.96150320806598,5.84231765343613,5.85530933698538,Dry season,EIR 90
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,7.04047631390569,0.311640696608622,5.27472840989422,5.31211863313381,7.04047631390569,0.311640696608622,5.27472840989422,5.31211863313381,Dry season,EIR 90
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,6.15246148093653,-0.219981668194313,5.63040287582778,5.64130001195518,6.15246148093653,-0.219981668194313,5.63040287582778,5.64130001195518,Dry season,EIR 90
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,7.17636431219385,0.568285976168651,5.19611230690712,5.19978741109085,7.17636431219385,0.568285976168651,5.19611230690712,5.19978741109085,Dry season,EIR 90
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,3.76912717329801,0.458295142071484,4.12401690246215,4.16880222247738,3.76912717329801,0.458295142071484,4.12401690246215,4.16880222247738,Dry season,EIR 90
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,20,1.2462152434894,2.68432355046529,0.0793998963088091,0.0844540322210559,1.2462152434894,2.68432355046529,0.0793998963088091,0.0844540322210559,Dry season,EIR 90
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,40,0.567203401588171,1.25268432355047,0.24363803798869,0.279983476385,0.567203401588171,1.25268432355047,0.24363803798869,0.279983476385,Dry season,EIR 90
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-0.102423060286785,2.12956335003578,-0.423828670251137,-0.454399412493689,-0.102423060286785,2.12956335003578,-0.423828670251137,-0.454399412493689,Dry season,EIR 90
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,80,0.184851180517587,1.78954903364352,-0.398630986262722,-0.37728920916143,0.184851180517587,1.78954903364352,-0.398630986262722,-0.37728920916143,Dry season,EIR 90
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,100,3.43096848960671,0.984251968503928,3.31539886664805,3.32675448662046,3.43096848960671,0.984251968503928,3.31539886664805,3.32675448662046,Dry season,EIR 90
2,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90
2,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,20,2.53287233485253,-1.42407989643056,2.78538537110113,2.7830913616363,2.53287233485253,-1.42407989643056,2.78538537110113,2.7830913616363,Dry season,EIR 90
2,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,40,2.8384584490195,-1.68300351396338,3.63993611451089,3.64863536242284,2.8384584490195,-1.68300351396338,3.63993611451089,3.64863536242284,Dry season,EIR 90
2,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,60,-0.397261948417061,-2.53375254299982,2.43357610550983,2.45743431231684,-0.397261948417061,-2.53375254299982,2.43357610550983,2.45743431231684,Dry season,EIR 90
2,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,80,-1.29393891770129,-1.51655261697801,-0.908337495403434,-0.882102833802778,-1.29393891770129,-1.51655261697801,-0.908337495403434,-0.882102833802778,Dry season,EIR 90
2,90,2-2,"High seasonality,
two transmission seasons",1,11,99,60,100,-0.672289451167345,-2.33031255779546,1.35546273986787,1.37076089562589,-0.672289451167345,-2.33031255779546,1.35546273986787,1.37076089562589,Dry season,EIR 90
3,3,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
3,3,0,No seasonality,1,11,99,60,20,9.72861950559515,8.86512590548465,0.505590666018471,0.501224824041849,9.72861950559515,8.86512590548465,0.505590666018471,0.501224824041849,Dry season,EIR 3
3,3,0,No seasonality,1,11,99,60,40,12.8495440358324,12.5905484649879,-1.42926592124453,-1.45143413835217,12.8495440358324,12.5905484649879,-1.42926592124453,-1.45143413835217,Dry season,EIR 3
3,3,0,No seasonality,1,11,99,60,60,23.7269880965755,22.8009658502932,-1.46491654513044,-1.44155083196262,23.7269880965755,22.8009658502932,-1.46491654513044,-1.44155083196262,Dry season,EIR 3
3,3,0,No seasonality,1,11,99,60,80,32.3566045200776,29.6654018627113,-0.85367039377735,-0.874672615475856,32.3566045200776,29.6654018627113,-0.85367039377735,-0.874672615475856,Dry season,EIR 3
3,3,0,No seasonality,1,11,99,60,100,52.8793880750839,48.6719558468437,-0.642359423108092,-0.65935772627478,52.8793880750839,48.6719558468437,-0.642359423108092,-0.65935772627478,Dry season,EIR 3
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,-0.367314431347559,-0.56080283353011,-1.39726297935618,-1.40874406333599,-0.367314431347559,-0.56080283353011,-1.39726297935618,-1.40874406333599,Dry season,EIR 3
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,3.45460337687162,4.456906729634,-0.00406603236562054,-0.0531560596823378,3.45460337687162,4.456906729634,-0.00406603236562054,-0.0531560596823378,Dry season,EIR 3
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,-13.3370500159286,-11.0094451003542,-2.02778842691017,-2.0535596118089,-13.3370500159286,-11.0094451003542,-2.02778842691017,-2.0535596118089,Dry season,EIR 3
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,8.85409366040141,8.17591499409681,-0.635753203452649,-0.659786030587512,8.85409366040141,8.17591499409681,-0.635753203452649,-0.659786030587512,Dry season,EIR 3
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,18.8891366677286,17.060212514758,-0.792585880412192,-0.808622997698027,18.8891366677286,17.060212514758,-0.792585880412192,-0.808622997698027,Dry season,EIR 3
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,20,-10.8989156324865,-8.57038657913932,-0.653843452199765,-0.663600700961598,-10.8989156324865,-8.57038657913932,-0.653843452199765,-0.663600700961598,Dry season,EIR 3
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,40,-9.33162443812029,-10.1750547045952,-0.537650143997757,-0.559523915422045,-9.33162443812029,-10.1750547045952,-0.537650143997757,-0.559523915422045,Dry season,EIR 3
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-3.21210283690386,-3.35521517140773,1.52690299468497,1.51726755443274,-3.21210283690386,-3.35521517140773,1.52690299468497,1.51726755443274,Dry season,EIR 3
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,80,5.45353481759152,7.65864332603939,0.449846636540309,0.423423503562628,5.45353481759152,7.65864332603939,0.449846636540309,0.423423503562628,Dry season,EIR 3
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,100,15.6455788078618,15.3902261123268,1.41422182678125,1.40696395266434,15.6455788078618,15.3902261123268,1.41422182678125,1.40696395266434,Dry season,EIR 3
3,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3
3,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,20,12.6143665316385,14.0540540540541,3.24487580477004,3.22260255750847,12.6143665316385,14.0540540540541,3.24487580477004,3.22260255750847,Dry season,EIR 3
3,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,40,8.40410671881548,8.13655761024181,2.01447779963242,2.02239276783022,8.40410671881548,8.13655761024181,2.01447779963242,2.02239276783022,Dry season,EIR 3
3,3,2-2,"High seasonality,
two transmission seasons",1,11,99,60,60,17.0585975694929,17.0128022759602,2.14264985651179,2.12804771448334,17.0585975694929,17.0128022759602,2.14264985651179,2.12804771448334,Dry season,EIR 3
