PostInterventionDays,Decay2,EIR,Frequency,Frequency_fct,LARVcov,outcome,outcomeLabel,min.val,max.val,mean.val,median.val,sd.val,n.val,q25,q75,q2.5,q97.5,se.val,lower.ci.val,upper.ci.val,weighted
60,decay_5dayStep,10,2,10,80,Nv0,Mosquito emergence,-0.69670278690611,12.9131423588456,2.71516126179865,1.22928143794322,3.71063861783975,18,0.132658919576406,3.82167576583392,-0.624376973018904,11.4945820848272,0.874605909735722,0.869904088973147,4.56041843462416,0
60,decay_5dayStep,10,2,10,80,PR,Prevalence,0.213090857741316,5.26926288171141,3.23660707732313,3.15088709996985,1.34052252273808,18,2.69642094619313,4.25251824877938,0.7284390629121,5.08916348026005,0.315964188720464,2.56998090992323,3.90323324472303,0
60,decay_5dayStep,10,2,10,80,simulatedEIR,EIR,36.5024309668256,42.9083936002558,39.2815182534058,39.2366789810607,1.99132894463314,18,37.3826380899627,40.6661740355707,36.6862623000224,42.8185526484161,0.469360733441049,38.2912536663686,40.271782840443,0
60,decay_5dayStep,10,3,15,80,Nv,Host-seeking mosquitoes,18.1760406469572,24.8534012811146,19.8609264582937,19.4470962013598,1.64287338401958,18,18.6667009865076,20.4593830267789,18.1979100762525,23.6377230138442,0.387228970157046,19.043944744868,20.6779081717194,0
60,decay_5dayStep,10,3,15,80,Nv0,Mosquito emergence,-0.928100502672269,9.31646815402247,1.36542135557682,0.764863301523658,2.43749178100066,18,-0.321401423892159,1.78144032963183,-0.896285128909211,6.97115200901876,0.574522322477347,0.153285209801136,2.5775575013525,0
60,decay_5dayStep,10,3,15,80,PR,Prevalence,0.677263295659006,3.7716505772997,1.91807872005474,1.93461967559111,0.807521683864973,18,1.43782831199993,2.14000410533344,0.756997665038075,3.67754805695324,0.190334686205367,1.51650763409664,2.31964980601284,0
60,decay_5dayStep,10,3,15,80,simulatedEIR,EIR,21.2665459216247,28.7738127795366,24.1897383457559,24.0869466127538,1.99146176532088,18,22.6315999680088,25.1634567634485,21.57282929171,28.1552206637711,0.469392039577375,23.1994077085446,25.1800689829672,0
60,decay_5dayStep,10,4,20,80,Nv,Host-seeking mosquitoes,8.6684133244127,15.221730145933,11.5961009972065,11.3711427233844,1.49852396843385,18,10.6712349137454,12.2427899139441,9.29615625032755,14.5863027082372,0.353205486616717,10.8509025593664,12.3412994350467,0
60,decay_5dayStep,10,4,20,80,Nv0,Mosquito emergence,-2.54574110130023,5.69622890486307,1.02961686021119,0.568405196583361,2.03275896478161,18,-0.0524180292887446,1.58836129178528,-1.74516161527858,5.22485524466721,0.479125882838273,0.0187496088558639,2.04048411156652,0
60,decay_5dayStep,10,4,20,80,PR,Prevalence,-1.49316734577856,4.70520428709767,1.61768734508346,1.60214550056318,1.47880431145155,18,0.82430465459327,2.57675286899238,-1.00498637563836,4.1112546112897,0.348557518891765,0.882295261954681,2.35307942821223,0
60,decay_5dayStep,10,4,20,80,simulatedEIR,EIR,18.7608380439333,25.6930017435335,21.3869811555761,20.8295985165092,2.1456631799844,18,19.675522720912,22.7659361876164,18.911950998872,25.6869881270888,0.505737661569754,20.3199679588992,22.4539943522529,0
60,decay_5dayStep,10,6,30,80,Nv,Host-seeking mosquitoes,2.47177158003896,8.4793626868211,5.40510420416157,5.39683645317415,1.74422299805654,18,4.34850502979132,6.37022434912827,2.55808628715596,8.19273078765728,0.41111730327577,4.53772251339353,6.27248589492961,0
60,decay_5dayStep,10,6,30,80,Nv0,Mosquito emergence,-1.94776133907093,3.94673256198404,1.10137406825506,1.26132269262853,1.68790174447926,18,0.113590536877375,2.22709626026221,-1.80854527219833,3.74714578961876,0.397842256499295,0.262000277972486,1.94074785853763,0
60,decay_5dayStep,10,6,30,80,PR,Prevalence,-1.41211429064958,3.87112120270913,1.61626053345337,1.46602452356309,1.25377238692913,18,0.836001952919398,2.56734180613684,-0.611689184147618,3.58103564972955,0.295516985620677,0.992774193676524,2.23974687323022,0
60,decay_5dayStep,10,6,30,80,simulatedEIR,EIR,12.6913990067096,20.0555419751761,16.3117668042532,16.8563575428146,2.0737669977461,18,15.3367195561757,17.4751455212445,12.7698818501407,19.4434088786957,0.488791568902379,15.2805067378694,17.343026870637,0
60,decay_5dayStep,10,once,once,80,Nv,Host-seeking mosquitoes,-2.00213372000593,1.74591301240622,0.173889192734326,0.22702821070896,1.04655855193373,18,-0.344779756777784,1.03641773264414,-1.8819740526442,1.65510079370107,0.246676216327039,-0.346552131153442,0.694330516622093,0
60,decay_5dayStep,10,once,once,80,Nv0,Mosquito emergence,-2.35049894998817,1.12833948925344,-0.226905081991564,-0.105990236497765,1.00188837043393,18,-0.733099551689825,0.569591157495865,-2.24473521859144,1.08477634982757,0.236147353575258,-0.725132447228754,0.271322283245627,0
60,decay_5dayStep,10,once,once,80,PR,Prevalence,-1.91796477527402,3.67584663453083,1.09090935431751,1.18605023808289,1.45061654658401,18,0.1968967393908,2.1127220685324,-1.42224992152615,3.51000918558784,0.341913598996989,0.369534716880606,1.81228399175441,0
60,decay_5dayStep,10,once,once,80,simulatedEIR,EIR,-0.787512083473742,6.90584560717676,2.5490737839715,2.05904057210213,2.22030082694514,18,1.54171398776722,4.04722541864632,-0.752573054955543,6.39091976654626,0.523329923669003,1.44494415866832,3.65320340927468,0
65,decay_5dayStep,10,1,5,80,Nv,Host-seeking mosquitoes,79.6644683956579,87.7857154466648,81.7010869837669,80.7172459853997,2.4044856248263,18,80.1384098043943,81.813258243021,79.7313923276342,87.3183106745768,0.566742696860083,80.5053644133082,82.8968095542255,0
65,decay_5dayStep,10,1,5,80,Nv0,Mosquito emergence,80.1253328223212,89.4892250121382,82.4362732521879,81.2485595749109,2.82328777979365,18,80.5795663326216,82.5458711078732,80.2014002119969,89.0614785436845,0.6654553114444,81.0322852697506,83.8402612346252,0
65,decay_5dayStep,10,1,5,80,PR,Prevalence,3.33068754213918,8.45870970831197,6.52619814103842,6.76587790849215,1.387765792181,18,5.68565475157408,7.6889870536708,3.79411602319463,8.36553743212292,0.327099534116635,5.83607844845712,7.21631783361971,0
65,decay_5dayStep,10,1,5,80,simulatedEIR,EIR,75.2295896322201,80.2390535514393,76.8430291179929,76.1888812006123,1.50971431794236,18,75.8117123299719,77.1214551653241,75.3611767080961,80.0251947150713,0.355843077290489,76.0922658502613,77.5937923857245,0
65,decay_5dayStep,10,12,60,80,Nv,Host-seeking mosquitoes,18.7399495764661,22.0846445340935,20.0237286858676,19.8897430765076,0.87619765490725,18,19.5499589672566,20.2308758383928,18.8304554076583,21.7396162004462,0.206521767814889,19.5880058429701,20.4594515287651,0
65,decay_5dayStep,10,12,60,80,Nv0,Mosquito emergence,79.7507851343243,80.574586656223,80.0523922746832,80.0247461120567,0.216428775733167,18,79.9060911530657,80.1110346589236,79.759797370698,80.4715651934608,0.0510127516549417,79.9447647765735,80.160019772793,0
65,decay_5dayStep,10,12,60,80,PR,Prevalence,-0.82458793795289,2.81994255147502,1.24280753889717,0.930480887833469,1.08898718375343,18,0.715421006979463,1.88869829944305,-0.787909991913059,2.78242755362739,0.256676740752429,0.701266952790209,1.78434812500413,0
65,decay_5dayStep,10,12,60,80,simulatedEIR,EIR,-2.25637554277316,6.31640722918773,2.43587892381756,3.18447927900824,2.37373630960243,18,0.403000628795952,3.8559280727661,-1.67509919641209,6.01920462707505,0.559495013756203,1.25544762807465,3.61631021956046,0
65,decay_5dayStep,10,2,10,80,Nv,Host-seeking mosquitoes,42.9710004684573,49.8442759382019,44.8088335487648,43.971691589845,1.96743597412177,18,43.3731321758459,45.4738649883482,43.0020646998828,49.4104290573054,0.463729106283955,43.8304506564322,45.7872164410974,0
65,decay_5dayStep,10,2,10,80,Nv0,Mosquito emergence,79.874463023863,82.5445062318016,80.5466082528245,80.2309683426274,0.757389236108276,18,79.9943585230389,80.8252786810284,79.8810871557148,82.3226153121455,0.178518354949954,80.1699674466219,80.9232490590271,0
65,decay_5dayStep,10,2,10,80,PR,Prevalence,0.75418280481203,6.19371351563608,3.87287453999885,3.9960016798946,1.42246177884331,18,3.23086455285194,4.98975730578679,1.15219916414822,5.85987907902163,0.335277456599594,3.16550093916869,4.580248140829,0
65,decay_5dayStep,10,2,10,80,simulatedEIR,EIR,36.0879815357331,43.1746986502001,39.0198452924844,38.8937151520264,2.1572352922428,18,37.0236252420916,40.5136090217147,36.2983305469597,43.01909034069,0.508465234586608,37.9470774197669,40.0926131652019,0
65,decay_5dayStep,10,3,15,80,Nv,Host-seeking mosquitoes,31.3464648913434,37.0925121330726,32.7866252554122,32.4154222254287,1.41700493220705,18,31.7677632597088,33.3003789252719,31.3644140445584,36.0580428723647,0.333991265512797,32.081965280573,33.4912852302513,0
65,decay_5dayStep,10,3,15,80,Nv0,Mosquito emergence,79.860255676143,81.4308681976444,80.3021355908919,80.1645607438521,0.458445679042591,18,79.9947458894103,80.4031701839694,79.8615931079386,81.3891961486722,0.108056682818896,80.0741559181916,80.5301152635922,0
65,decay_5dayStep,10,3,15,80,PR,Prevalence,1.41170976457637,4.51834367218288,2.59448057803379,2.47444608147142,0.775748017556714,18,2.12534866699277,2.91138698896617,1.4377446701041,4.14504189238943,0.182845561235458,2.20871016460155,2.98025099146604,0
65,decay_5dayStep,10,3,15,80,simulatedEIR,EIR,25.0180652141152,32.4066880734113,27.8506388846023,27.8282801411722,1.938126110321,18,26.2816511431868,28.8344896345731,25.3315201470597,31.7118856337481,0.456820705134229,26.8868314446333,28.8144463245713,0
65,decay_5dayStep,10,4,20,80,Nv,Host-seeking mosquitoes,24.8481561459632,30.1090869133881,27.2944188786695,27.1085316722128,1.26262077728876,18,26.5161400557385,27.8094820607589,25.3826048817587,29.8084548729015,0.297602571229303,26.6665323378866,27.9223054194523,0
65,decay_5dayStep,10,4,20,80,Nv0,Mosquito emergence,79.4775250907299,80.8366014010465,80.1320202764873,80.0606945120406,0.336893762476228,18,79.9578872942422,80.2914619200951,79.6313173412124,80.7766558536096,0.0794066213287969,79.9644869498247,80.2995536031499,0
65,decay_5dayStep,10,4,20,80,PR,Prevalence,-0.990566211065667,5.63716965456379,1.9933844079429,1.95652629069011,1.54875066565039,18,1.27400336139442,2.83587901638717,-0.54582821993679,4.87727302892581,0.365044032682856,1.22320882119352,2.76355999469229,0
65,decay_5dayStep,10,4,20,80,simulatedEIR,EIR,19.1204195415269,25.9923600126588,21.6808249453223,21.1845419772159,2.13440346071255,18,20.0078644654499,23.0261991538263,19.2494896198971,25.9711553662596,0.503083720285959,20.6194110753086,22.7422388153359,0
65,decay_5dayStep,10,6,30,80,Nv,Host-seeking mosquitoes,20.8708210050249,25.6359235542076,23.2417898427388,23.2679514664357,1.38303774905424,18,22.4078023213691,24.0439220513533,20.9497590225977,25.4244994691202,0.325985123664411,22.5540213506897,23.9295583347879,0
65,decay_5dayStep,10,6,30,80,Nv0,Mosquito emergence,79.5944183011511,80.6611965004143,80.1902860172923,80.2441983197399,0.316015076843263,18,80.0023154048028,80.4161892874656,79.6268227604699,80.644458997702,0.0744854679310198,80.0331354167292,80.3474366178554,0
65,decay_5dayStep,10,6,30,80,PR,Prevalence,-0.876794331893157,3.88840351586624,1.83090746230523,1.82236414697599,1.15673338894556,18,1.27241469895499,2.68396041281404,-0.333776013441732,3.61119743148856,0.272644674449434,1.25567748093852,2.40613744367194,0
65,decay_5dayStep,10,6,30,80,simulatedEIR,EIR,10.4210213318923,18.3308311312132,14.1535913613114,14.6480166603317,2.19586172610639,18,13.1518198436157,15.3426497598245,10.4898037027416,17.6103289895058,0.517569572359275,13.0616150149353,15.2455677076875,0
65,decay_5dayStep,10,once,once,80,Nv,Host-seeking mosquitoes,-2.12789156839478,1.51491149821009,0.0340088612761769,0.115137891154395,1.02838969117015,18,-0.479394861875392,0.906153408479092,-2.01080515071597,1.44486466612671,0.242393774776252,-0.47739730071658,0.545415023268934,0
65,decay_5dayStep,10,once,once,80,Nv0,Mosquito emergence,-2.35678097978915,1.07207496048623,-0.241739909396823,-0.114236796244969,0.993758966567079,18,-0.745169015168609,0.544408107888386,-2.25244381872688,1.03748895304655,0.234231234708173,-0.735924617199257,0.252444798405611,0
65,decay_5dayStep,10,once,once,80,PR,Prevalence,-1.63755174322264,3.54694427165515,1.09997429699845,1.48777795213074,1.4834026939217,18,-0.0207466120542232,2.15587466769731,-1.42380783425383,3.29107208993381,0.349641368034143,0.362295492065069,1.83765310193184,0
65,decay_5dayStep,10,once,once,80,simulatedEIR,EIR,-1.36715185788348,6.15920606485296,1.99023829784236,1.5046408220146,2.18235247173852,18,1.08307889808045,3.38591511033525,-1.33451476859539,5.74210588211144,0.51438541056851,0.904979945614727,3.07549665006999,0
70,decay_5dayStep,10,1,5,80,Nv,Host-seeking mosquitoes,79.8251237587136,88.4711930283556,81.976831913686,80.9085156426668,2.5808990204712,18,80.2902022220287,82.0841756741053,79.8959560774872,88.0219094285523,0.608323732977634,80.6933810254841,83.2602828018879,0
70,decay_5dayStep,10,1,5,80,Nv0,Mosquito emergence,80.1379914788884,89.8932858138396,82.5298508443891,81.280177982761,2.95601546381721,18,80.5899911848462,82.6214176071939,80.216099736087,89.4857565599003,0.696739526585815,81.0598589375061,83.9998427512721,0
70,decay_5dayStep,10,1,5,80,PR,Prevalence,4.64280506659922,9.69676795957619,8.05084225039311,8.27396116735316,1.46441247233152,18,7.43865242068156,9.28500743588504,4.92103359113749,9.65463307518505,0.345165329879924,7.32260706048447,8.77907744030175,0
70,decay_5dayStep,10,1,5,80,simulatedEIR,EIR,76.7948341482578,82.4938872064732,78.5106898222418,77.7394305496219,1.71948694602818,18,77.3298152235685,78.7659124536803,76.9640052502743,82.2513973022211,0.405286959899424,77.6556090807533,79.3657705637303,0
70,decay_5dayStep,10,12,60,80,Nv,Host-seeking mosquitoes,19.8995381131434,23.1773149324765,21.1500392514101,21.0356348792806,0.849690092458649,18,20.7030849438109,21.345634483922,19.9918513217221,22.7928125848432,0.200273875428178,20.7274983091987,21.5725801936215,0
70,decay_5dayStep,10,12,60,80,Nv0,Mosquito emergence,-1.20283298680858,2.86676765769758,0.348506542894524,0.226163053933641,1.01648140205515,18,-0.0430029124030629,0.568859847977484,-1.07885361098043,2.3536890814706,0.239586964114401,-0.156977766239832,0.853990852028879,0
70,decay_5dayStep,10,12,60,80,PR,Prevalence,-0.921978995781149,2.72467752375498,1.23161488791806,1.13957788425952,1.11174111137037,18,0.468824410358837,2.22917161999453,-0.827858689181796,2.68085646621233,0.262039892924618,0.678759039811927,1.78447073602419,0
70,decay_5dayStep,10,12,60,80,simulatedEIR,EIR,-2.62617312843065,5.96040038117541,2.08610850796144,2.8544283015828,2.36869918911304,18,0.072968417809212,3.54303818939108,-1.99864871939812,5.64244451359887,0.558307753070969,0.908182113307189,3.26403490261568,0
70,decay_5dayStep,10,2,10,80,Nv,Host-seeking mosquitoes,35.9476599937732,44.0912228618589,38.0581087440042,37.106727448842,2.28299877724265,18,36.4232942461279,38.7720344577165,35.986867477107,43.4383820607455,0.538107972276291,36.9228001615394,39.193417326469,0
70,decay_5dayStep,10,2,10,80,Nv0,Mosquito emergence,-0.692713075135264,13.4781876056747,2.79103430939673,1.25697050300359,3.84052236371112,18,0.154859453290531,3.87961898143061,-0.619586121413938,11.9293294833564,0.90521980222624,0.88118746929661,4.70088114949684,0
