seed,EIR,SeasonID,SeasonID_label,Duration_yr,developmentDuration,femaleEggsLaidByOviposit,developmentSurvival,LARVcov,red_simulated.EIR,red_PR,red_Nv0,red_Nv,red_simulated.EIR_cum,red_PR_cum,red_Nv0_cum,red_Nv_cum,Seasonality_grp,EIRlabel,Seasonality_grp2
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 3,Begin of rain
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,8.23147546524401,7.21003134796239,-0.0429030909354347,-0.0298856401390614,8.23147546524401,7.21003134796239,-0.0429030909354347,-0.0298856401390614,Begin of rain,EIR 3,Begin of rain
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,16.4588717596086,17.6175548589342,-1.53221420939442,-1.5241676470922,16.4588717596086,17.6175548589342,-1.53221420939442,-1.5241676470922,Begin of rain,EIR 3,Begin of rain
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,35.8725200826324,35.423197492163,-3.68556679901952,-3.64756129393473,35.8725200826324,35.423197492163,-3.68556679901952,-3.64756129393473,Begin of rain,EIR 3,Begin of rain
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,49.9803325689744,50.2194357366771,0.669506833068716,0.698340401224178,49.9803325689744,50.2194357366771,0.669506833068716,0.698340401224178,Begin of rain,EIR 3,Begin of rain
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,74.0269283551909,72.1003134796238,-2.94391718883646,-2.9023117866695,74.0269283551909,72.1003134796238,-2.94391718883646,-2.9023117866695,Begin of rain,EIR 3,Begin of rain
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 3,Begin of rain
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,12.0916570741637,11.8374558303887,1.46123177872835,1.4576819859748,12.0916570741637,11.8374558303887,1.46123177872835,1.4576819859748,Begin of rain,EIR 3,Begin of rain
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,16.3711419709333,14.6643109540636,-1.34266373188256,-1.33227972529841,16.3711419709333,14.6643109540636,-1.34266373188256,-1.33227972529841,Begin of rain,EIR 3,Begin of rain
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,25.730778608813,22.6590106007067,-2.47082520038208,-2.47998717346739,25.730778608813,22.6590106007067,-2.47082520038208,-2.47998717346739,Begin of rain,EIR 3,Begin of rain
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,37.3302410506201,35.4681978798587,0.893932472278751,0.871517081047667,37.3302410506201,35.4681978798587,0.893932472278751,0.871517081047667,Begin of rain,EIR 3,Begin of rain
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,72.3950825900325,69.6113074204947,-1.08476265625649,-1.0770851704669,72.3950825900325,69.6113074204947,-1.08476265625649,-1.0770851704669,Begin of rain,EIR 3,Begin of rain
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 3,Begin of rain
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,20,13.7613716016388,13.4072580645161,-2.21186696141479,-2.24445358601907,13.7613716016388,13.4072580645161,-2.21186696141479,-2.24445358601907,Begin of rain,EIR 3,Begin of rain
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,40,27.1599014929737,23.8911290322581,-0.539087620578771,-0.5411654561961,27.1599014929737,23.8911290322581,-0.539087620578771,-0.5411654561961,Begin of rain,EIR 3,Begin of rain
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,60,52.3594082081692,46.6733870967742,-0.575010048231519,-0.600034044484796,52.3594082081692,46.6733870967742,-0.575010048231519,-0.600034044484796,Begin of rain,EIR 3,Begin of rain
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,80,62.4788685935761,61.2903225806452,-2.14630225080385,-2.16324330458467,62.4788685935761,61.2903225806452,-2.14630225080385,-2.16324330458467,Begin of rain,EIR 3,Begin of rain
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,100,88.5964622933245,84.375,-4.15469252411576,-4.17328642759874,88.5964622933245,84.375,-4.15469252411576,-4.17328642759874,Begin of rain,EIR 3,Begin of rain
2,10,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
2,10,0,No seasonality,1,11,99,60,20,7.35546160877514,4.43732845379688,2.17089067058128,2.17377351444711,7.35546160877514,4.43732845379688,2.17089067058128,2.17377351444711,Begin of rain,EIR 10,Begin of rain
2,10,0,No seasonality,1,11,99,60,40,11.0667561700183,6.54162854528819,0.0425927463749326,0.0373430425243982,11.0667561700183,6.54162854528819,0.0425927463749326,0.0373430425243982,Begin of rain,EIR 10,Begin of rain
2,10,0,No seasonality,1,11,99,60,60,14.3724291590494,9.30924062214089,0.664339691885685,0.661088549689603,14.3724291590494,9.30924062214089,0.664339691885685,0.661088549689603,Begin of rain,EIR 10,Begin of rain
2,10,0,No seasonality,1,11,99,60,80,18.4422132084095,11.7108874656908,0.664071812977673,0.656712411893776,18.4422132084095,11.7108874656908,0.664071812977673,0.656712411893776,Begin of rain,EIR 10,Begin of rain
2,10,0,No seasonality,1,11,99,60,100,30.5880084552102,23.3531564501372,0.578350562411771,0.570940111095564,30.5880084552102,23.3531564501372,0.578350562411771,0.570940111095564,Begin of rain,EIR 10,Begin of rain
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,7.6037141040585,8.45921450151058,-1.63492028046984,-1.63755745442683,7.6037141040585,8.45921450151058,-1.63492028046984,-1.63755745442683,Begin of rain,EIR 10,Begin of rain
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,10.1548426406697,9.0332326283988,-1.51824393729624,-1.53521011352516,10.1548426406697,9.0332326283988,-1.51824393729624,-1.53521011352516,Begin of rain,EIR 10,Begin of rain
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,21.3223217124086,19.0634441087613,0.718927247554817,0.741322506984198,21.3223217124086,19.0634441087613,0.718927247554817,0.741322506984198,Begin of rain,EIR 10,Begin of rain
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,30.1174896683268,27.583081570997,-2.24130230896343,-2.26091769387632,30.1174896683268,27.583081570997,-2.24130230896343,-2.26091769387632,Begin of rain,EIR 10,Begin of rain
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,60.5726793472502,55.8610271903323,0.978741458621763,0.98559561668911,60.5726793472502,55.8610271903323,0.978741458621763,0.98559561668911,Begin of rain,EIR 10,Begin of rain
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,3.07588304884232,3.15980315980316,-3.18999081324643,-3.19924080359009,3.07588304884232,3.15980315980316,-3.18999081324643,-3.19924080359009,Begin of rain,EIR 10,Begin of rain
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,12.2829443667706,8.70240870240871,0.864429765081597,0.887069534027127,12.2829443667706,8.70240870240871,0.864429765081597,0.887069534027127,Begin of rain,EIR 10,Begin of rain
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,23.4188086714705,14.3227143227143,0.787436020823308,0.773672612632906,23.4188086714705,14.3227143227143,0.787436020823308,0.773672612632906,Begin of rain,EIR 10,Begin of rain
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,26.6825940664034,20.5905205905206,0.76206308237456,0.746328674140685,26.6825940664034,20.5905205905206,0.76206308237456,0.746328674140685,Begin of rain,EIR 10,Begin of rain
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,54.177024597846,46.3351463351463,0.48733540399842,0.463238487397664,54.177024597846,46.3351463351463,0.48733540399842,0.463238487397664,Begin of rain,EIR 10,Begin of rain
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,20,4.4736612466913,3.67673825991991,-2.44438976325982,-2.43509856493272,4.4736612466913,3.67673825991991,-2.44438976325982,-2.43509856493272,Begin of rain,EIR 10,Begin of rain
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,40,16.7180546263708,14.5249362941391,1.6138928697026,1.62657847712074,16.7180546263708,14.5249362941391,1.6138928697026,1.62657847712074,Begin of rain,EIR 10,Begin of rain
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,60,24.9185549317898,23.6257735711686,-0.938744517653874,-0.929686324013113,24.9185549317898,23.6257735711686,-0.938744517653874,-0.929686324013113,Begin of rain,EIR 10,Begin of rain
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,80,44.5941563163559,40.6261376046596,-0.0461504504685287,-0.0493309030535834,44.5941563163559,40.6261376046596,-0.0461504504685287,-0.0493309030535834,Begin of rain,EIR 10,Begin of rain
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,100,75.7988161377585,72.4790680742628,-2.6306812841442,-2.64210951460477,75.7988161377585,72.4790680742628,-2.6306812841442,-2.64210951460477,Begin of rain,EIR 10,Begin of rain
2,90,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 90,Begin of rain
2,90,0,No seasonality,1,11,99,60,20,0.429642072619201,-0.686678438297027,2.4120311488944,2.4104485167561,0.429642072619201,-0.686678438297027,2.4120311488944,2.4104485167561,Begin of rain,EIR 90,Begin of rain
2,90,0,No seasonality,1,11,99,60,40,1.31153895852178,0.353148911124195,1.13126715308923,1.15622152475448,1.31153895852178,0.353148911124195,1.13126715308923,1.15622152475448,Begin of rain,EIR 90,Begin of rain
2,90,0,No seasonality,1,11,99,60,60,-0.13002325881896,-0.765155974102394,-0.149868725409254,-0.121089399615268,-0.13002325881896,-0.765155974102394,-0.149868725409254,-0.121089399615268,Begin of rain,EIR 90,Begin of rain
2,90,0,No seasonality,1,11,99,60,80,5.17024163328595,1.49107318030215,1.45629262705373,1.44335324491242,5.17024163328595,1.49107318030215,1.45629262705373,1.44335324491242,Begin of rain,EIR 90,Begin of rain
2,90,0,No seasonality,1,11,99,60,100,4.28672955162166,0.255051991367487,-1.07399721831745,-1.07927508352739,4.28672955162166,0.255051991367487,-1.07399721831745,-1.07927508352739,Begin of rain,EIR 90,Begin of rain
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 90,Begin of rain
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,-1.50182061380694,0.0940733772342454,-1.23577967373567,-1.25361949287624,-1.50182061380694,0.0940733772342454,-1.23577967373567,-1.25361949287624,Begin of rain,EIR 90,Begin of rain
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,0.245968640856059,-1.88146754468484,1.76029264248832,1.75442714390272,0.245968640856059,-1.88146754468484,1.76029264248832,1.75442714390272,Begin of rain,EIR 90,Begin of rain
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,1.11837705283496,-0.729068673565379,0.694008933978239,0.671940048181668,1.11837705283496,-0.729068673565379,0.694008933978239,0.671940048181668,Begin of rain,EIR 90,Begin of rain
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,2.0041614029873,1.57572906867357,0.671666284016687,0.680902093917984,2.0041614029873,1.57572906867357,0.671666284016687,0.680902093917984,Begin of rain,EIR 90,Begin of rain
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,26.0746080107008,18.1326434619003,0.573358624185842,0.587654141852117,26.0746080107008,18.1326434619003,0.573358624185842,0.587654141852117,Begin of rain,EIR 90,Begin of rain
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 90,Begin of rain
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,0.476481971834456,-0.290758047767396,-0.433294177287275,-0.413761518599515,0.476481971834456,-0.290758047767396,-0.433294177287275,-0.413761518599515,Begin of rain,EIR 90,Begin of rain
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,-0.206751895960744,-1.76531671858775,0.0846948958436967,0.115961516117864,-0.206751895960744,-1.76531671858775,0.0846948958436967,0.115961516117864,Begin of rain,EIR 90,Begin of rain
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,1.45132068947876,-0.747663551401868,0.106420977820985,0.115848713086631,1.45132068947876,-0.747663551401868,0.106420977820985,0.115848713086631,Begin of rain,EIR 90,Begin of rain
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,5.69167506081716,0.913811007268943,4.02570796954421,4.0399277609388,5.69167506081716,0.913811007268943,4.02570796954421,4.0399277609388,Begin of rain,EIR 90,Begin of rain
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,22.2364133838335,13.9563862928349,0.354613846510758,0.358600836321683,22.2364133838335,13.9563862928349,0.354613846510758,0.358600836321683,Begin of rain,EIR 90,Begin of rain
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 90,Begin of rain
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,20,-1.24488111099305,-1.81300181300181,-0.605570689631009,-0.578883287107633,-1.24488111099305,-1.81300181300181,-0.605570689631009,-0.578883287107633,Begin of rain,EIR 90,Begin of rain
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,40,-9.74489337180504,-3.62600362600363,-3.63918702757932,-3.62604227562228,-9.74489337180504,-3.62600362600363,-3.63918702757932,-3.62604227562228,Begin of rain,EIR 90,Begin of rain
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-2.79383035940527,1.32090132090132,-3.34496814056467,-3.31506283323149,-2.79383035940527,1.32090132090132,-3.34496814056467,-3.31506283323149,Begin of rain,EIR 90,Begin of rain
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,80,4.71550829239584,7.56280756280756,-1.26191711095432,-1.25314825477896,4.71550829239584,7.56280756280756,-1.26191711095432,-1.25314825477896,Begin of rain,EIR 90,Begin of rain
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,100,53.9743830768099,47.8114478114478,1.13887162617847,1.17161230203907,53.9743830768099,47.8114478114478,1.13887162617847,1.17161230203907,Begin of rain,EIR 90,Begin of rain
3,3,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 3,Begin of rain
3,3,0,No seasonality,1,11,99,60,20,18.1328725324204,12.4359412367612,4.23651481408214,4.23691123125461,18.1328725324204,12.4359412367612,4.23651481408214,4.23691123125461,Begin of rain,EIR 3,Begin of rain
3,3,0,No seasonality,1,11,99,60,40,24.8376653580665,19.2688759822344,1.80780937916775,1.81720893385776,24.8376653580665,19.2688759822344,1.80780937916775,1.81720893385776,Begin of rain,EIR 3,Begin of rain
3,3,0,No seasonality,1,11,99,60,60,28.5678735557333,23.7444482405193,0.510500354159621,0.527442287112073,28.5678735557333,23.7444482405193,0.510500354159621,0.527442287112073,Begin of rain,EIR 3,Begin of rain
3,3,0,No seasonality,1,11,99,60,80,38.9165906934341,33.6863682951828,1.73761558047081,1.7664799655321,38.9165906934341,33.6863682951828,1.73761558047081,1.7664799655321,Begin of rain,EIR 3,Begin of rain
3,3,0,No seasonality,1,11,99,60,100,52.6071222579865,47.4205671335839,0.666202962178294,0.659476588233669,52.6071222579865,47.4205671335839,0.666202962178294,0.659476588233669,Begin of rain,EIR 3,Begin of rain
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 3,Begin of rain
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,3.89719580789509,9.37672366243794,-4.10100907008162,-4.11707825052067,3.89719580789509,9.37672366243794,-4.10100907008162,-4.11707825052067,Begin of rain,EIR 3,Begin of rain
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,28.2928749038479,28.7369001654716,0.975765665833156,0.972180898542113,28.2928749038479,28.7369001654716,0.975765665833156,0.972180898542113,Begin of rain,EIR 3,Begin of rain
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,40.5272586485803,39.7131825703254,1.50057879851634,1.48356144004762,40.5272586485803,39.7131825703254,1.50057879851634,1.48356144004762,Begin of rain,EIR 3,Begin of rain
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,61.2202183962975,60.0661886376172,2.78682756638724,2.79381136566499,61.2202183962975,60.0661886376172,2.78682756638724,2.79381136566499,Begin of rain,EIR 3,Begin of rain
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,77.6690169099965,75.399889685604,1.63809380564724,1.64757512645047,77.6690169099965,75.399889685604,1.63809380564724,1.64757512645047,Begin of rain,EIR 3,Begin of rain
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 3,Begin of rain
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,3.02636763734649,8.0672268907563,-1.13599714049182,-1.10193409539272,3.02636763734649,8.0672268907563,-1.13599714049182,-1.10193409539272,Begin of rain,EIR 3,Begin of rain
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,14.1911279088482,14.8739495798319,0.518491280759742,0.501222378493693,14.1911279088482,14.8739495798319,0.518491280759742,0.501222378493693,Begin of rain,EIR 3,Begin of rain
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,23.6393000449543,23.8235294117647,0.131882489004668,0.15876761593717,23.6393000449543,23.8235294117647,0.131882489004668,0.15876761593717,Begin of rain,EIR 3,Begin of rain
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,44.0940599279621,41.344537815126,-2.00124487209247,-1.98657743460982,44.0940599279621,41.344537815126,-2.00124487209247,-1.98657743460982,Begin of rain,EIR 3,Begin of rain
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,70.4083071099937,68.0252100840336,-1.97104747975028,-1.96203547257435,70.4083071099937,68.0252100840336,-1.97104747975028,-1.96203547257435,Begin of rain,EIR 3,Begin of rain
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 3,Begin of rain
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,20,17.5538045840183,15.3225806451613,-0.838824746079404,-0.877502363048968,17.5538045840183,15.3225806451613,-0.838824746079404,-0.877502363048968,Begin of rain,EIR 3,Begin of rain
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,40,23.7560229011961,20.866935483871,-3.20666863175143,-3.21339390262827,23.7560229011961,20.866935483871,-3.20666863175143,-3.21339390262827,Begin of rain,EIR 3,Begin of rain
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,60,46.5733235077377,45.1612903225806,0.235060776075271,0.182342733800769,46.5733235077377,45.1612903225806,0.235060776075271,0.182342733800769,Begin of rain,EIR 3,Begin of rain
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,80,52.7437975927291,52.5201612903226,-1.30744750475866,-1.32683436084816,52.7437975927291,52.5201612903226,-1.30744750475866,-1.32683436084816,Begin of rain,EIR 3,Begin of rain
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,100,86.2423143056894,82.5604838709677,-0.0934247930415968,-0.12838057079978,86.2423143056894,82.5604838709677,-0.0934247930415968,-0.12838057079978,Begin of rain,EIR 3,Begin of rain
3,10,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
3,10,0,No seasonality,1,11,99,60,20,0.361949921589915,1.9941083163381,-1.06292599367391,-1.05571193499972,0.361949921589915,1.9941083163381,-1.06292599367391,-1.05571193499972,Begin of rain,EIR 10,Begin of rain
3,10,0,No seasonality,1,11,99,60,40,6.92610127165567,5.73306140947202,-0.10183722095079,-0.0985491871952271,6.92610127165567,5.73306140947202,-0.10183722095079,-0.0985491871952271,Begin of rain,EIR 10,Begin of rain
3,10,0,No seasonality,1,11,99,60,60,10.4735077927001,10.6503512349875,-2.52988009220696,-2.53515523757285,10.4735077927001,10.6503512349875,-2.52988009220696,-2.53515523757285,Begin of rain,EIR 10,Begin of rain
3,10,0,No seasonality,1,11,99,60,80,16.2364640391233,13.8681169272604,-2.19365122412214,-2.21389091478961,16.2364640391233,13.8681169272604,-2.19365122412214,-2.21389091478961,Begin of rain,EIR 10,Begin of rain
3,10,0,No seasonality,1,11,99,60,100,32.6432749407279,26.9204622705642,-0.82715068864653,-0.829983062800248,32.6432749407279,26.9204622705642,-0.82715068864653,-0.829983062800248,Begin of rain,EIR 10,Begin of rain
3,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
3,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,-3.63682336332412,-3.38658146964856,-1.29600205253777,-1.25981430707876,-3.63682336332412,-3.38658146964856,-1.29600205253777,-1.25981430707876,Begin of rain,EIR 10,Begin of rain
3,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,8.80900707277159,7.12460063897763,-1.70414648637943,-1.67746759720838,8.80900707277159,7.12460063897763,-1.70414648637943,-1.67746759720838,Begin of rain,EIR 10,Begin of rain
3,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,21.9789713226153,16.9968051118211,1.37511027889306,1.39176221335992,21.9789713226153,16.9968051118211,1.37511027889306,1.39176221335992,Begin of rain,EIR 10,Begin of rain
3,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,28.3641318471382,25.3993610223642,-2.1228686915972,-2.10104062811565,28.3641318471382,25.3993610223642,-2.1228686915972,-2.10104062811565,Begin of rain,EIR 10,Begin of rain
3,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,61.0009341396434,56.517571884984,2.85768621378801,2.86889332003988,61.0009341396434,56.517571884984,2.85768621378801,2.86889332003988,Begin of rain,EIR 10,Begin of rain
3,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
3,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,1.72841096131373,2.62474012474012,-1.53492484526966,-1.55161623304318,1.72841096131373,2.62474012474012,-1.53492484526966,-1.55161623304318,Begin of rain,EIR 10,Begin of rain
3,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,11.9661636658332,9.22557172557172,-2.46242263483642,-2.47738411645657,11.9661636658332,9.22557172557172,-2.46242263483642,-2.47738411645657,Begin of rain,EIR 10,Begin of rain
3,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,20.532045885738,14.7349272349272,-0.19893899204244,-0.18938008501785,20.532045885738,14.7349272349272,-0.19893899204244,-0.18938008501785,Begin of rain,EIR 10,Begin of rain
3,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,21.9843508525047,18.6850311850312,-2.61273209549071,-2.65619793063651,21.9843508525047,18.6850311850312,-2.61273209549071,-2.65619793063651,Begin of rain,EIR 10,Begin of rain
3,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,51.7880925756072,45.8939708939709,-3.25198938992042,-3.26335210878382,51.7880925756072,45.8939708939709,-3.25198938992042,-3.26335210878382,Begin of rain,EIR 10,Begin of rain
3,10,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 10,Begin of rain
3,10,2-1,"High seasonality,
one transmission season",1,11,99,60,20,13.1524463332244,12.5951557093426,2.39913065472566,2.40765796536816,13.1524463332244,12.5951557093426,2.39913065472566,2.40765796536816,Begin of rain,EIR 10,Begin of rain
3,10,2-1,"High seasonality,
one transmission season",1,11,99,60,40,21.7384493843304,19.8615916955017,1.89263710767827,1.88863571924907,21.7384493843304,19.8615916955017,1.89263710767827,1.88863571924907,Begin of rain,EIR 10,Begin of rain
3,10,2-1,"High seasonality,
one transmission season",1,11,99,60,60,28.5142203334423,27.7854671280277,1.68383602765834,1.66871601858666,28.5142203334423,27.7854671280277,1.68383602765834,1.66871601858666,Begin of rain,EIR 10,Begin of rain
3,10,2-1,"High seasonality,
one transmission season",1,11,99,60,80,47.4735071374087,43.840830449827,2.2699571052218,2.27309120130218,47.4735071374087,43.840830449827,2.2699571052218,2.27309120130218,Begin of rain,EIR 10,Begin of rain
3,10,2-1,"High seasonality,
one transmission season",1,11,99,60,100,75.7445243543642,73.2179930795848,1.34357145608048,1.32230943598015,75.7445243543642,73.2179930795848,1.34357145608048,1.32230943598015,Begin of rain,EIR 10,Begin of rain
3,90,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 90,Begin of rain
3,90,0,No seasonality,1,11,99,60,20,4.32429859083409,-0.15549076773567,2.27784584008862,2.26650848242997,4.32429859083409,-0.15549076773567,2.27784584008862,2.26650848242997,Begin of rain,EIR 90,Begin of rain
3,90,0,No seasonality,1,11,99,60,40,6.86730354195761,0.544217687074813,3.65115579585219,3.66140584243092,6.86730354195761,0.544217687074813,3.65115579585219,3.66140584243092,Begin of rain,EIR 90,Begin of rain
3,90,0,No seasonality,1,11,99,60,60,1.26634505522409,0.758017492711352,0.267766097144073,0.298392991958968,1.26634505522409,0.758017492711352,0.267766097144073,0.298392991958968,Begin of rain,EIR 90,Begin of rain
3,90,0,No seasonality,1,11,99,60,80,2.07328297575221,-0.758017492711373,2.70627159551913,2.71429769794001,2.07328297575221,-0.758017492711373,2.70627159551913,2.71429769794001,Begin of rain,EIR 90,Begin of rain
3,90,0,No seasonality,1,11,99,60,100,6.59673733654947,1.32167152575314,1.59742651104443,1.60660858588885,6.59673733654947,1.32167152575314,1.59742651104443,1.60660858588885,Begin of rain,EIR 90,Begin of rain
3,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 90,Begin of rain
3,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,0.067105771825794,1.18857142857142,-0.281497014402202,-0.282473190706821,0.067105771825794,1.18857142857142,-0.281497014402202,-0.282473190706821,Begin of rain,EIR 90,Begin of rain
3,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,2.74550136035069,0.640000000000006,1.32039548554761,1.32383915493259,2.74550136035069,0.640000000000006,1.32039548554761,1.32383915493259,Begin of rain,EIR 90,Begin of rain
3,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,2.77832483570028,2.44571428571428,0.734548161004552,0.739647817301219,2.77832483570028,2.44571428571428,0.734548161004552,0.739647817301219,Begin of rain,EIR 90,Begin of rain
3,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,0.908116151338101,2.56,0.000617656641584098,0.0115469737306379,0.908116151338101,2.56,0.000617656641584098,0.0115469737306379,Begin of rain,EIR 90,Begin of rain
3,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,29.0497239181018,23.4742857142857,0.21648865287543,0.202285873132969,29.0497239181018,23.4742857142857,0.21648865287543,0.202285873132969,Begin of rain,EIR 90,Begin of rain
3,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Begin of rain,EIR 90,Begin of rain
