file,developmentDuration,developmentSurvival,EIR,femaleEggsLaidByOviposit,LARVcov,LSMDeployTime,models,Seasonality_grp,seed
wu31052019_LSM_forPaper_constant_duration_4881.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4882.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4883.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4884.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4885.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4886.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4887.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4888.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4889.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4890.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4891.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4892.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4893.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4894.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4895.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4896.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4897.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4898.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4899.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4900.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4901.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4902.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4903.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4904.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4905.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4906.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4907.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4908.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4909.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4910.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4911.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4912.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4913.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov100,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4914.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4915.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4916.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4917.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4918.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4919.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4920.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4921.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4922.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4923.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4924.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4925.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4926.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4927.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4928.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4929.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4930.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4931.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4932.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4933.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4934.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4935.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4936.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4937.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4938.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4939.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4940.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4941.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4942.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4943.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4944.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4945.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4946.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4947.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4948.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4949.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4950.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4951.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4952.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4953.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4954.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4955.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4956.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4957.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4958.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4959.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4960.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4961.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4962.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4963.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4964.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4965.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4966.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4967.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov20,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4968.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4969.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4970.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4971.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4972.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4973.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4974.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4975.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4976.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4977.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4978.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4979.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4980.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4981.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4982.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4983.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4984.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4985.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4986.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4987.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4988.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4989.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4990.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4991.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4992.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4993.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4994.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4995.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4996.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4997.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4998.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_4999.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5000.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5001.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5002.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5003.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5004.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5005.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5006.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5007.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5008.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5009.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5010.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5011.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5012.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5013.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5014.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5015.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
wu31052019_LSM_forPaper_constant_duration_5016.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov30,LSM_endOfdryPartWet_1yrs_1mth,base,constant,2
